structure_review_rank,structure_id,representative_candidate_id,representative_name,lon,lat,radius_km,diameter_km,member_count,member_candidate_ids,radius_min_km,radius_max_km,followup_score,review_tier,domain,geology_independence,geology_boundary_coincidence,geology_nearby_types,tid_artifact_risk,active_fault_coverage,nearest_active_fault_km,nearest_active_fault_name,nearest_active_fault_slip_type,fault_length_within_radius_km,fault_intersects_candidate,fault_search_degrees,active_fault_proximity_ratio,fault_control_flag
1040,structure_1040,arc_0861,#859,103.62102075799623,11.862085069137388,47.85397147057909,95.70794294115818,1,arc_0861,47.85397147057909,47.85397147057909,0.5069114064095032,D_background,land,0.9836253974068506,0.0163746025931493,orogenic belt;volcanic arc,0.0,1,441.9196756722322,,Sinistral,0.0,0,5,9.234754443399272,no_mapped_active_fault_within_radius
1041,structure_1041,arc_0286,#285,-46.789825978523425,-21.325114867546556,15.025242819873847,30.050485639747695,1,arc_0286,15.025242819873847,15.025242819873847,0.5067196947669557,D_background,land,0.6255017696315077,0.3744982303684923,orogenic belt,0.0,1,1674.34239731079,Ibibobo,Reverse,0.0,0,20,111.43529707860307,no_mapped_active_fault_within_radius
1042,structure_1042,arc_1208,#1208,159.44875297637464,-43.25095122524111,352.8239956896382,705.6479913792764,1,arc_1208,352.8239956896382,352.8239956896382,0.5066622662121937,D_background,ocean,0.9480065290854902,0.0519934709145098,oceanic crust;wide rift,0.3685372980255128,1,564.8024086028523,Puysegur,Reverse-Dextral,0.0,0,5,1.600804977844197,no_mapped_active_fault_within_radius
1043,structure_1043,arc_0603,#590,-158.60931256854192,61.79963526731512,27.75418035506829,55.50836071013658,1,arc_0603,27.75418035506829,27.75418035506829,0.5065876675240454,D_background,land,0.8149792792869237,0.1850207207130762,accretionary complex;passive margin;volcanic arc,0.0,1,22.789451253919975,,Strike-Slip,40.21155173566301,1,2,0.8211177906307117,intersects_active_fault
1044,structure_1044,arc_0823,#816,-114.58100036517335,78.47691334062151,900.9445183964918,1801.8890367929837,1,arc_0823,900.9445183964918,900.9445183964918,0.5060186454714579,D_background,mixed,0.6093686799787688,0.3906313200212312,accretionary complex;basin;craton;magmatic province;oceanic crust;orogenic belt;passive margin;shield;volcanic arc,0.4895267922477812,1,2286.4735278311964,Chatham Strait section,Reverse-Strike-Slip,0.0,0,20,2.5378627442016963,no_mapped_active_fault_within_radius
1045,structure_1045,arc_1055,#1053,88.11079888200948,45.83573791790355,158.18366106261698,316.36732212523395,1,arc_1055,158.18366106261698,158.18366106261698,0.5060096334835972,D_background,land,0.8814448383372014,0.1185551616627985,accretionary complex;passive margin;volcanic arc,0.0,1,138.90759486361202,,Anticline,41.677080418774075,1,2,0.878141231088497,intersects_active_fault
1046,structure_1046,arc_0830,#1132,126.73216732819219,-48.74287888412395,147.60552536235684,295.2110507247137,1,arc_0830,147.60552536235684,147.60552536235684,0.5057798737626505,D_background,ocean,0.8869311655693812,0.1130688344306187,oceanic crust,0.3175157419411066,1,7.052545066924829,,Spreading_Ridge,463.28769997997813,1,2,0.0477796820248533,intersects_active_fault
1047,structure_1047,arc_1227,#1227,-60.804117778821464,5.865289431814461,298.7561880690437,597.5123761380873,1,arc_1227,298.7561880690437,298.7561880690437,0.5055889581486246,D_background,land,0.8937888533503634,0.1062111466496365,oceanic crust;passive margin;shield,0.2445316950620546,1,456.3748181107262,El Soldado - Norte,Dextral,0.0,0,5,1.5275828127960192,no_mapped_active_fault_within_radius
1048,structure_1048,arc_0613,#600,-140.4698424097313,67.72850724652085,72.89919475443322,145.79838950886645,1,arc_0613,72.89919475443322,72.89919475443322,0.5051423595727905,D_background,land,0.9555520694734728,0.0444479305265271,orogenic belt;passive margin,0.0,1,300.3903228840141,,Strike-Slip,0.0,0,5,4.120626076816115,no_mapped_active_fault_within_radius
1049,structure_1049,arc_0113,#115,165.8053920628405,63.41737583656083,100.01204864879712,200.02409729759424,1,arc_0113,100.01204864879712,100.01204864879712,0.5048431665959967,D_background,land,0.9122727014561844,0.0877272985438156,orogenic belt;shield;volcanic arc,0.332775378207499,1,56.197387273358146,,Dextral,168.72478353410847,1,2,0.5619061706325126,intersects_active_fault
1050,structure_1050,arc_0507,#501,42.40957882322488,-30.64041887230104,166.03710266566975,332.0742053313395,1,arc_0507,166.03710266566975,166.03710266566975,0.5044569986025254,D_background,ocean,1.0,0.0,,0.1646550485390334,1,831.1063326735838,,Subduction_Thrust,0.0,0,10,5.005545864932907,no_mapped_active_fault_within_radius
1051,structure_1051,arc_1272,#1269,-65.30859374908036,53.05333480116325,50.1275970232827,100.2551940465654,1,arc_1272,50.1275970232827,50.1275970232827,0.5044190806304432,D_background,land,1.0,0.0,,0.0,1,1960.2597254028167,,Dextral_Transform,0.0,0,40,39.10539985573889,no_mapped_active_fault_within_radius
1052,structure_1052,arc_0954,#953,129.1313153317766,44.22045010808732,24.453870546324612,48.907741092649225,1,arc_0954,24.453870546324612,24.453870546324612,0.5041035182736344,D_background,land,1.0,0.0,,0.0,1,753.9440123668946,,Subduction_Thrust,0.0,0,10,30.83127519378365,no_mapped_active_fault_within_radius
1053,structure_1053,arc_1142,NULL#1141,164.49016301808433,-48.71225094818543,263.2931508364817,526.5863016729634,1,arc_1142,263.2931508364817,263.2931508364817,0.5035902404127224,D_background,ocean,0.674520468788924,0.325479531211076,accretionary complex;oceanic crust;ophiolite complex;volcanic arc,0.4352725652197614,1,14.63475729232438,Puysegur,Reverse-Dextral,1472.546667023869,1,2,0.05558350927788965,intersects_active_fault
1054,structure_1054,arc_1164,#1162,-39.80253296751246,-55.02577528357748,38.85500201672547,77.71000403345094,1,arc_1164,38.85500201672547,38.85500201672547,0.5035092989140636,D_background,ocean,1.0,0.0,accretionary complex;oceanic back-arc basin,0.3152653832473053,1,42.86642364002778,,Subduction_Thrust,0.0,0,2,1.1032408033739276,no_mapped_active_fault_within_radius
1055,structure_1055,arc_0128,#130,81.4716740569487,61.141803425884035,170.39021346175943,340.78042692351886,1,arc_0128,170.39021346175943,170.39021346175943,0.5033287703149267,D_background,land,0.9389949345488052,0.0610050654511947,orogenic belt;wide rift,0.0,1,1079.5581346281751,Mayna Fault,Sinistral,0.0,0,10,6.33579894464103,no_mapped_active_fault_within_radius
1056,structure_1056,arc_0895,#894,15.466988835712925,42.74100733803817,96.10206503721228,192.20413007442457,1,arc_0895,96.10206503721228,96.10206503721228,0.503317500825213,D_background,mixed,0.8599265681065087,0.1400734318934913,accretionary complex,0.3093044057444399,1,15.259619463297543,,Reverse,655.5311090281089,1,2,0.15878555218754944,intersects_active_fault
1057,structure_1057,arc_0866,#864,105.24751924544489,41.00743729856461,61.533340329060515,123.06668065812103,1,arc_0866,61.533340329060515,61.533340329060515,0.5031519819592967,D_background,land,0.7714502231949066,0.2285497768050934,accretionary complex;orogenic belt;shield;volcanic arc,0.0,1,72.19155452818687,,Sinistral,0.0,0,2,1.173210395244751,no_mapped_active_fault_within_radius
1058,structure_1058,arc_0634,#616,-109.05628017123549,63.43951100750813,74.3701571848399,148.7403143696798,1,arc_0634,74.3701571848399,74.3701571848399,0.502902662646568,D_background,land,0.8873196118850657,0.1126803881149342,craton;shield;volcanic arc,0.0,1,1739.9035651264894,Mission fault,Normal,0.0,0,20,23.395184721771205,no_mapped_active_fault_within_radius
1059,structure_1059,arc_0916,#915,50.70011648207438,47.91089690516895,453.1802368767548,906.3604737535096,1,arc_0916,453.1802368767548,453.1802368767548,0.502878900992687,D_background,mixed,0.732915589854239,0.2670844101457609,accretionary complex;craton;narrow rift;orogenic belt;passive margin;shield;volcanic arc,0.2784256463184542,1,719.8447353368476,,Reverse,0.0,0,10,1.5884292313758022,no_mapped_active_fault_within_radius
1060,structure_1060,arc_1042,#1041,59.52340846817759,-16.62432212926968,257.5942118070467,515.1884236140934,1,arc_1042,257.5942118070467,257.5942118070467,0.5028546964238023,D_background,ocean,0.928052871204004,0.0719471287959958,narrow rift;oceanic crust,0.1441134439992191,1,604.0311039317837,,Spreading_Ridge,0.0,0,10,2.34489393101829,no_mapped_active_fault_within_radius
1061,structure_1061,arc_1244,#1241,-85.11201235333476,6.834873060265144,251.14654910545957,502.29309821091914,1,arc_1244,251.14654910545957,251.14654910545957,0.5027904207344476,D_background,ocean,0.871838010524125,0.128161989475875,accretionary complex;oceanic crust;volcanic arc,0.3657396819182164,1,212.31507969806066,Middle America Trench megathrust,Subduction_Thrust,260.353744621155,1,2,0.8453832252694299,intersects_active_fault
1062,structure_1062,arc_0914,#913,53.687110816745644,34.65239539805946,230.67965304860004,461.3593060972001,1,arc_0914,230.67965304860004,230.67965304860004,0.502366799558357,D_background,land,0.6606462589502593,0.3393537410497407,accretionary complex;foredeep basin;oceanic crust;orogenic belt;passive margin;volcanic arc,0.55,1,38.97064709382672,,Reverse,2308.642255761786,1,2,0.16893838090529947,intersects_active_fault
1063,structure_1063,arc_0540,#535,-174.7734698108512,66.16711848428028,20.54168975525348,41.08337951050696,1,arc_0540,20.54168975525348,20.54168975525348,0.5018528639547404,D_background,land,0.7870001429609405,0.2129998570390595,orogenic belt;volcanic arc,0.0441309894045263,1,434.4339618753106,,Normal,0.0,0,10,21.148891208631234,no_mapped_active_fault_within_radius
1064,structure_1064,arc_0602,#589,-154.89978263737942,60.493085720803,15.363701093867345,30.72740218773469,1,arc_0602,15.363701093867345,15.363701093867345,0.5018411990207462,D_background,land,1.0,0.0,volcanic arc,0.0,1,41.863400066146326,,Reverse-Strike-Slip,0.0,0,2,2.724825210434271,no_mapped_active_fault_within_radius
1065,structure_1065,arc_1260,#1257,-80.73411972730572,35.504628695370194,83.0364702129179,166.0729404258358,1,arc_1260,83.0364702129179,83.0364702129179,0.5018125303822059,D_background,land,0.9509855292154008,0.0490144707845993,accretionary complex;passive margin;volcanic arc,0.0,1,1231.7047013742952,Cay Sal Fault,Reverse,0.0,0,20,14.833297925791166,no_mapped_active_fault_within_radius
1066,structure_1066,arc_0567,#561,-174.98746246307553,65.70437520227588,15.388379222340667,30.776758444681334,1,arc_0567,15.388379222340667,15.388379222340667,0.5014258734677689,D_background,land,1.0,0.0,,0.0,1,435.31515503673194,,Normal,0.0,0,10,28.288564295630728,no_mapped_active_fault_within_radius
1067,structure_1067,arc_0395,#389,-126.26560160013511,53.52999114069577,35.63063499226096,71.26126998452192,1,arc_0395,35.63063499226096,35.63063499226096,0.5012345896487668,D_background,land,1.0,0.0,,0.0,1,367.2311161050221,,Subduction_Thrust,0.0,0,5,10.306611605007472,no_mapped_active_fault_within_radius
1068,structure_1068,arc_0429,#423,21.32151937806165,41.64998037775475,38.48413561332161,76.96827122664322,1,arc_0429,38.48413561332161,38.48413561332161,0.5011426642450565,D_background,land,0.8423094857753994,0.1576905142246006,accretionary complex;magmatic province,0.0,1,14.495405966942048,,Sinistral-Normal,85.13168719413753,1,2,0.3766592580534494,intersects_active_fault
1069,structure_1069,arc_0487,#480,155.58290023017094,31.855369948691685,962.0294829390506,1924.0589658781012,1,arc_0487,962.0294829390506,962.0294829390506,0.5010001652956292,D_background,ocean,1.0,0.0,accretionary complex;oceanic crust,0.3479707347162569,1,1406.9242220135632,,Subduction_Thrust,0.0,0,10,1.462454370644999,no_mapped_active_fault_within_radius
1070,structure_1070,arc_0526,#521,178.17062327410974,65.96217386811247,113.86012073216268,227.72024146432537,1,arc_0526,113.86012073216268,113.86012073216268,0.5004137722199097,D_background,land,0.9474584803153222,0.0525415196846778,orogenic belt;volcanic arc,0.0904196608302002,1,246.47436855941604,,Dextral,0.0,0,10,2.1647119902428935,no_mapped_active_fault_within_radius
1071,structure_1071,arc_0516,#511,143.4787001876341,76.17073551904421,173.38787359783987,346.77574719567974,1,arc_0516,173.38787359783987,173.38787359783987,0.500144951878264,D_background,ocean,0.8846842237238625,0.1153157762761375,orogenic belt;passive margin;shield,0.2151247048923588,1,801.9945628143488,,Reverse,0.0,0,10,4.625436290167067,no_mapped_active_fault_within_radius
1072,structure_1072,arc_1099,#1096,3.5748176709702193,56.36325777121615,337.0788066137932,674.1576132275864,1,arc_1099,337.0788066137932,337.0788066137932,0.4995760671679205,D_background,mixed,0.935253333613324,0.0647466663866759,craton;orogenic belt;shield;volcanic arc,0.1620555016602082,1,508.62341034775284,,Normal,0.0,0,5,1.508915423835905,no_mapped_active_fault_within_radius
1073,structure_1073,arc_0019,#031,25.62750548849553,-31.980959382376145,112.05354649585858,224.10709299171717,1,arc_0019,112.05354649585858,112.05354649585858,0.4995214944415242,D_background,land,0.9493858250721872,0.0506141749278127,craton;orogenic belt,0.0,1,451.6840171778788,,Sinistral_Transform,0.0,0,5,4.030965831095517,no_mapped_active_fault_within_radius
1074,structure_1074,arc_0611,#598,-127.37461296103363,66.11510753964025,77.4226087129765,154.845217425953,1,arc_0611,77.4226087129765,77.4226087129765,0.4989455698178259,D_background,land,0.8044696081475965,0.1955303918524034,orogenic belt;shield;volcanic arc,0.4153765800501788,1,799.5376386980404,Dalton section,Strike-Slip,0.0,0,10,10.326927133934626,no_mapped_active_fault_within_radius
1075,structure_1075,arc_1269,#1266,-90.81952563273124,45.660122016389245,68.8835337401298,137.7670674802596,1,arc_1269,68.8835337401298,68.8835337401298,0.4988817428961401,D_background,land,0.9116603435475584,0.0883396564524414,craton;narrow rift,0.0,1,1301.1218093382597,Cheraw fault,Normal,0.0,0,20,18.888720405182394,no_mapped_active_fault_within_radius
1076,structure_1076,arc_0797,#781,130.43081857591142,-29.2483641412615,21.42883628092003,42.85767256184006,1,arc_0797,21.42883628092003,21.42883628092003,0.4988103346227386,D_background,land,1.0,0.0,,0.0,1,31.743795714725824,Lake Maurine Scarp,Reverse,0.0,0,2,1.4813588240902333,no_mapped_active_fault_within_radius
1077,structure_1077,arc_0873,#872,68.98878275930508,48.57233794149702,72.39884560002162,144.79769120004323,1,arc_0873,72.39884560002162,72.39884560002162,0.4978657394456738,D_background,land,0.7278823282384015,0.2721176717615985,basin;volcanic arc,0.0,1,446.9972253203614,,Dextral,0.0,0,5,6.1740932692472095,no_mapped_active_fault_within_radius
1078,structure_1078,arc_0204,#209,31.215962435374877,-27.294509829801697,59.14006917530334,118.28013835060668,1,arc_0204,59.14006917530334,59.14006917530334,0.4970074148503737,D_background,land,0.912757096608257,0.087242903391743,craton;orogenic belt,0.0,1,509.2407247296116,,Sinistral_Transform,0.0,0,5,8.610756325294739,no_mapped_active_fault_within_radius
1079,structure_1079,arc_0528,#523,-176.05108689607945,66.08898233345155,13.616914247360604,27.23382849472121,1,arc_0528,13.616914247360604,13.616914247360604,0.496875021544149,D_background,land,1.0,0.0,orogenic belt;volcanic arc,0.0,1,489.2827472470215,,Normal,0.0,0,20,35.931984174891916,no_mapped_active_fault_within_radius
1080,structure_1080,arc_0333,#320,-5.383299413179117,56.39686829450892,10.913769095157637,21.827538190315273,1,arc_0333,10.913769095157637,10.913769095157637,0.4963731241595642,D_background,mixed,0.669044019035413,0.330955980964587,craton;orogenic belt,0.2590503261061166,1,833.6921755882563,,Normal,0.0,0,20,76.38902457246962,no_mapped_active_fault_within_radius
1081,structure_1081,arc_0741,#726,-91.43862159827984,44.414715191640035,45.47202821042248,90.94405642084496,1,arc_0741,45.47202821042248,45.47202821042248,0.4962033727984515,D_background,land,0.8847941523513446,0.1152058476486553,craton;volcanic arc,0.0,1,1186.5672497343608,Cheraw fault,Normal,0.0,0,20,26.094443033055473,no_mapped_active_fault_within_radius
1082,structure_1082,arc_0986,#985,53.89076123642468,-12.459540816560054,961.608454926572,1923.216909853144,1,arc_0986,961.608454926572,961.608454926572,0.4960107381819203,D_background,ocean,0.7978291924154608,0.2021708075845391,craton;narrow rift;oceanic crust;orogenic belt;shield,0.1834733106962773,1,1252.1369181964799,,,0.0,0,20,1.3021276089883096,no_mapped_active_fault_within_radius
1083,structure_1083,arc_1140,#1138,166.71185278045306,-61.352921364583715,159.03211773113603,318.06423546227205,1,arc_1140,159.03211773113603,159.03211773113603,0.495944955043459,D_background,ocean,0.942298436995426,0.057701563004574,oceanic crust,0.1722983755657444,1,117.25880824366983,,Sinistral_Transform,132.94498293775874,1,2,0.7373278424293559,intersects_active_fault
1084,structure_1084,arc_0270,#270,-127.43888355523897,60.79252606968807,16.349804588472466,32.69960917694493,1,arc_0270,16.349804588472466,16.349804588472466,0.495736761093991,D_background,land,1.0,0.0,,0.0,1,479.3915682308161,Chatham Strait section,Reverse-Strike-Slip,0.0,0,10,29.320935650130902,no_mapped_active_fault_within_radius
1085,structure_1085,arc_0766,#760,171.4632488506619,-1.3565094710610328,165.80287237258796,331.6057447451759,1,arc_0766,165.80287237258796,165.80287237258796,0.4953621408267906,D_background,ocean,1.0,0.0,,0.1621396313531947,1,1305.8292143524702,,Subduction_Thrust,0.0,0,10,7.875793679967403,no_mapped_active_fault_within_radius
1086,structure_1086,arc_0717,#700,55.768883500925085,46.99881459805777,28.705540120183375,57.41108024036675,1,arc_0717,28.705540120183375,28.705540120183375,0.4951592507327707,D_background,land,0.8466288891493841,0.1533711108506159,narrow rift;orogenic belt,0.0,1,830.2501322441291,,Reverse,0.0,0,10,28.922992870646787,no_mapped_active_fault_within_radius
