replicate,fault_intersection_fraction,median_log1p_fault_proximity_ratio
6073,0.0625,2.311820843069946
6074,0.21875,2.069042002852137
6075,0.21875,1.9949778948267527
6076,0.09375,1.9257498375908977
6077,0.25,1.6588467029204663
6078,0.125,1.8104419042942674
6079,0.15625,1.8730978274903323
6080,0.21875,1.6430160052415774
6081,0.34375,1.3413371326166166
6082,0.28125,1.4770158522641526
6083,0.15625,2.363161694074701
6084,0.15625,2.0015943182058353
6085,0.09375,1.795801765408685
6086,0.25,1.9988749213996466
6087,0.125,1.81420859046397
6088,0.21875,2.007382671031007
6089,0.125,2.1443434413901024
6090,0.1875,2.231966550878697
6091,0.28125,1.7906532620686784
6092,0.15625,2.083146701679994
6093,0.15625,2.0388629157100207
6094,0.125,1.8879678591984352
6095,0.1875,2.207373261942021
6096,0.15625,2.4961265996590045
6097,0.09375,1.7177932800188822
6098,0.125,1.9221417717987659
6099,0.34375,1.6142853193372724
6100,0.09375,1.8043254987207555
6101,0.21875,1.7869316997550695
6102,0.15625,2.0576131230613957
6103,0.25,1.948497263689286
6104,0.21875,1.9738351955064992
6105,0.1875,2.276947105109909
6106,0.0,2.0165805372492827
6107,0.1875,2.22209841731625
6108,0.21875,2.0598202596653197
6109,0.125,2.170063144647515
6110,0.1875,2.037644197071651
6111,0.125,2.083151432989947
6112,0.125,2.0141507554958578
6113,0.125,1.949789877461858
6114,0.1875,1.9847774347854967
6115,0.15625,1.885890734367887
6116,0.21875,1.622515459365018
6117,0.1875,2.055252657044962
6118,0.1875,2.168366663208506
6119,0.1875,1.8229864947655194
6120,0.125,2.1297020242309728
6121,0.125,2.307514298992637
6122,0.125,1.9067786382145346
6123,0.21875,2.3174478455741068
6124,0.1875,1.6499808624074168
6125,0.21875,1.640486077988505
6126,0.1875,1.948497263689286
6127,0.125,2.5492062776003226
6128,0.21875,2.2358635415881123
6129,0.125,1.6114345261336789
6130,0.125,1.9783335112191702
6131,0.09375,2.072980239101696
6132,0.1875,1.586835399824509
6133,0.15625,2.2786817056433533
6134,0.21875,2.2445653041442117
6135,0.15625,2.5144583380966634
6136,0.15625,1.9927810496592588
6137,0.09375,2.5619979555482626
6138,0.1875,2.0129295420466295
6139,0.125,1.9380455296648538
6140,0.1875,2.014947921986747
6141,0.09375,1.8688180526566547
6142,0.125,2.7370894702661723
6143,0.1875,2.230630296341201
6144,0.15625,1.313926773538033
6145,0.21875,2.1306890175186237
6146,0.125,1.8372992659975258
6147,0.09375,1.9408632802368966
6148,0.21875,1.9917661197706553
6149,0.15625,2.069004813680037
6150,0.09375,2.3708013527760565
6151,0.21875,1.954471495142541
6152,0.28125,2.072976151880945
6153,0.125,1.8392870437529458
6154,0.25,1.7375328276201296
6155,0.125,2.2709829548943326
6156,0.15625,2.0388629157100207
6157,0.25,1.2284580853284746
6158,0.28125,1.848981879381542
6159,0.125,2.1271866171449725
6160,0.125,2.3662065153200658
6161,0.34375,1.6715266805523263
6162,0.15625,1.6554192586985534
6163,0.1875,1.825976218180183
6164,0.34375,1.8502392266800995
6165,0.09375,2.108490338620518
6166,0.25,1.3361878741312898
6167,0.28125,1.2652867633825884
6168,0.15625,2.0143130237470244
6169,0.1875,2.221561428312605
6170,0.25,1.451631110226475
6171,0.25,1.7679113869955123
6172,0.0625,2.269794694163391
6173,0.09375,2.447056119948325
6174,0.34375,1.8284208129730266
6175,0.09375,2.0525645940595085
6176,0.15625,2.283570138295052
6177,0.28125,1.9715968156695727
6178,0.21875,2.2708363201821142
6179,0.21875,1.9046122428060177
6180,0.125,1.9616687790305196
6181,0.21875,1.885890734367887
6182,0.15625,2.3795039215711635
6183,0.25,1.9385284381950987
6184,0.15625,2.3295358332192255
6185,0.1875,1.717707898364536
6186,0.28125,1.5811168578880626
6187,0.28125,1.7680878083792737
6188,0.15625,2.210042020327177
6189,0.03125,2.18805488507214
6190,0.1875,1.8312596620377186
6191,0.09375,1.9738351955064992
6192,0.1875,1.7152586516380977
6193,0.1875,1.5114709527647725
6194,0.15625,1.9793245913082183
6195,0.21875,1.604127897908168
6196,0.1875,1.3794026245775513
6197,0.09375,2.4330611145427605
6198,0.15625,1.885890734367887
6199,0.21875,2.3647911644871247
6200,0.21875,1.8483828861994636
6201,0.15625,1.9728188185824258
6202,0.25,2.0247582168821636
6203,0.15625,1.561555599692118
6204,0.125,1.5341188662082565
6205,0.0625,2.187117853036369
6206,0.15625,1.982816777741945
6207,0.125,2.1875469744412577
6208,0.125,2.0598708331381594
6209,0.125,1.9199391217956365
6210,0.1875,2.47529640898885
6211,0.09375,2.095291751227766
6212,0.21875,1.7855340072715182
6213,0.1875,1.840363341358041
6214,0.125,2.1521039471630967
6215,0.28125,2.0271623602237625
6216,0.25,1.9179784647520846
6217,0.25,2.3926865244051942
6218,0.1875,2.1796328289042863
6219,0.15625,1.2379136649386804
6220,0.25,2.401516090620739
6221,0.15625,1.9763104165875611
6222,0.15625,1.9046122428060177
6223,0.125,2.09093375682186
6224,0.21875,2.00889454683909
6225,0.125,2.2124614945207806
6226,0.21875,1.5131900303229173
6227,0.0625,1.829229302712771
6228,0.15625,1.9863916327965219
6229,0.28125,1.9112286661851003
6230,0.09375,2.324291924771284
6231,0.0625,1.9996966806208147
6232,0.21875,1.8710207026597838
6233,0.125,2.421934894520154
6234,0.21875,2.291939293235907
6235,0.09375,2.069997232458731
6236,0.1875,1.9896099901695337
6237,0.125,2.2428868888002977
6238,0.09375,2.2068266177633626
6239,0.125,2.3708136868460103
6240,0.21875,2.227922743212988
6241,0.125,1.9349164124480898
6242,0.21875,2.036624535873094
6243,0.125,1.5587190380342473
6244,0.0625,2.4738080291259976
6245,0.28125,1.8104419042942674
6246,0.25,1.9345377609138703
6247,0.15625,2.011749856185731
6248,0.125,1.940864664772469
6249,0.15625,2.0355235011309176
6250,0.09375,1.8959598273515725
6251,0.125,2.1848067070470876
6252,0.28125,1.7595837232858922
6253,0.1875,1.9735590253969333
6254,0.09375,1.991966234963554
6255,0.15625,2.159287959622171
6256,0.0625,2.130718151183956
6257,0.125,2.114475152463653
6258,0.25,1.9112286661851003
6259,0.21875,1.7508788947533698
6260,0.09375,1.8909524521870926
6261,0.09375,1.9600361409060016
6262,0.21875,2.00261495321775
6263,0.25,2.016533530766538
6264,0.25,1.466760664754219
6265,0.125,1.92086654440413
6266,0.1875,1.937135047440487
6267,0.1875,2.077230741317474
6268,0.15625,1.9539448742625516
6269,0.21875,2.0983498079385745
6270,0.25,2.1136402379127337
6271,0.125,1.81420859046397
6272,0.28125,1.7401308593446196
6273,0.21875,2.33395710954016
6274,0.1875,2.0422657764234122
6275,0.09375,2.2932407922351237
6276,0.21875,2.3354181447938895
6277,0.15625,2.229070701643422
6278,0.1875,1.948497263689286
6279,0.0625,2.0129295420466295
6280,0.1875,1.9221417717987659
6281,0.15625,2.183270892478819
6282,0.09375,2.2570145709903957
6283,0.25,1.8152624155826274
6284,0.21875,1.9783335112191702
6285,0.125,1.9724489507879188
6286,0.15625,1.842964534754119
6287,0.1875,1.9503084458317443
6288,0.15625,1.8312596620377186
6289,0.3125,1.5621538164036526
6290,0.1875,2.263277842250939
6291,0.15625,1.9236727127603495
6292,0.15625,2.249894048649457
6293,0.1875,2.0857255022310923
6294,0.21875,1.7178650978111407
6295,0.125,1.8836880843647577
6296,0.125,2.011566427974506
6297,0.1875,1.852441876683229
6298,0.21875,2.1650320694905316
6299,0.09375,2.334696702401905
6300,0.0625,1.858245448189245
6301,0.25,2.214147299081327
6302,0.21875,1.7680878083792737
6303,0.1875,2.3793354173245826
6304,0.09375,1.9159215513890029
6305,0.15625,1.9934273108263811
6306,0.15625,2.159287959622171
6307,0.1875,1.9513817067012589
6308,0.25,1.7943132453552972
6309,0.125,2.070024474878594
6310,0.125,2.227832465920838
6311,0.15625,2.3290970171518834
6312,0.09375,1.9615670818675852
6313,0.15625,1.9672187721274168
6314,0.125,1.9466400246720774
6315,0.1875,2.49530470329618
6316,0.125,2.1026633871244536
6317,0.28125,2.1134554912650962
6318,0.25,1.7615097347380697
6319,0.0625,2.0857255022310923
6320,0.15625,1.9560219990931
6321,0.125,2.3653229033476872
6322,0.125,2.0397517723696668
6323,0.125,2.51440305593724
6324,0.125,2.5086129395650545
6325,0.1875,2.2092209767718973
6326,0.15625,2.1765354770867122
6327,0.15625,2.311307066974502
6328,0.15625,1.5367462747286265
6329,0.125,1.842689986832226
6330,0.09375,2.109398837174696
6331,0.21875,1.7134945906945929
6332,0.15625,2.101942901531637
6333,0.15625,1.9303378729747371
6334,0.125,2.2293355117549045
6335,0.09375,2.227922743212988
6336,0.1875,1.884924917307397
6337,0.15625,1.8167686238247636
6338,0.15625,1.9910325299069211
6339,0.15625,2.166532640650682
6340,0.09375,1.991726852655014
6341,0.09375,1.783212127450211
6342,0.25,2.1249748992505237
6343,0.15625,1.825976218180183
6344,0.125,2.391828569711884
6345,0.25,1.6628933092628335
6346,0.03125,2.2966658612766437
6347,0.28125,1.9621516875607647
6348,0.28125,1.316811901323878
6349,0.1875,1.8207838447623903
6350,0.15625,1.5118649785199758
6351,0.09375,2.1148372820371124
6352,0.09375,2.0011641011818297
6353,0.15625,2.318535313221978
6354,0.125,2.355538512813609
6355,0.0625,2.0151704166944144
6356,0.15625,1.7038911874000675
6357,0.0625,1.9406467230609317
6358,0.1875,1.8300516031564225
6359,0.1875,2.089494894829783
6360,0.1875,1.7845155127085928
6361,0.25,1.5197203829117432
6362,0.15625,1.5961351621936615
6363,0.21875,1.647363175316153
6364,0.09375,2.05934087667524
6365,0.15625,1.9629021012252346
6366,0.15625,1.9257498375908977
6367,0.125,1.9892148437729262
6368,0.1875,1.9364624766533869
6369,0.25,2.217371292335801
6370,0.21875,2.015907209594284
6371,0.25,1.885407825837642
6372,0.28125,1.767153855742511
6373,0.15625,2.310907593832182
6374,0.125,1.885407825837642
6375,0.15625,2.19620563269162
6376,0.125,2.4020368674659593
6377,0.09375,2.25240290405951
6378,0.15625,2.2556001195515103
6379,0.1875,1.9455190465724272
6380,0.15625,2.1802622134812557
6381,0.15625,1.5708807930104358
6382,0.28125,1.864941564140557
6383,0.25,1.6648375674222766
6384,0.125,2.132084799501653
6385,0.125,2.026142699025206
6386,0.15625,2.233714966224266
6387,0.125,2.173957873599993
6388,0.15625,1.7675981236325202
6389,0.15625,2.1697591944709806
6390,0.21875,1.8575600185403291
6391,0.15625,2.3029520009098072
6392,0.1875,1.731253007458334
6393,0.09375,2.221528126039576
6394,0.21875,1.948497263689286
6395,0.15625,2.164502550701771
6396,0.09375,2.1718017439988717
6397,0.1875,2.1931353152388304
6398,0.09375,2.043162796623189
6399,0.21875,1.982816777741945
6400,0.15625,1.8146914989942151
6401,0.15625,2.5463856688522766
6402,0.125,1.5691077043482866
6403,0.1875,2.0443105262832866
6404,0.21875,2.25346835102547
6405,0.15625,2.197301855854313
6406,0.0625,1.990525092795977
6407,0.1875,2.342668656378091
6408,0.09375,2.356295840090702
6409,0.15625,2.0986642024791204
6410,0.25,1.886576164016803
6411,0.03125,2.139814058094224
6412,0.28125,1.8461163670525784
6413,0.15625,2.0164211400517646
6414,0.1875,1.8879678591984352
6415,0.28125,1.5851352247821537
6416,0.15625,1.9863083757470803
6417,0.125,1.9291674877470624
6418,0.125,2.3853349192151687
6419,0.0625,2.1148372820371124
6420,0.125,2.072976151880945
6421,0.15625,2.1155973254031157
6422,0.21875,1.6085404916573909
6423,0.1875,2.088973490691905
6424,0.0625,2.128979170037069
6425,0.21875,1.5063924196632619
6426,0.0625,2.028017157201534
6427,0.25,2.006627033336832
6428,0.1875,2.2400821989979676
6429,0.09375,2.006627033336832
6430,0.21875,1.7041290262073399
6431,0.125,1.7500449239723845
6432,0.28125,1.8461163670525784
6433,0.125,2.2853719015141465
6434,0.125,2.2519917170754233
6435,0.125,2.1989306308479346
6436,0.21875,1.959831937960876
6437,0.15625,2.030713844355634
6438,0.15625,1.427515943970993
6439,0.25,1.6671481091506468
6440,0.125,2.1299801545357333
6441,0.03125,2.2003035235270616
6442,0.25,1.8146914989942151
6443,0.1875,2.1891303211961537
6444,0.21875,1.9684273644439347
6445,0.0625,2.222603054331328
6446,0.15625,2.5036853961893373
6447,0.09375,1.9615670818675852
6448,0.21875,1.8930237602669484
6449,0.15625,2.2694516836654
6450,0.21875,2.350519721390294
6451,0.25,1.5484845044388462
6452,0.1875,1.8836880843647577
6453,0.0625,2.33395710954016
6454,0.125,2.4507374922150014
6455,0.15625,1.9895634697675257
6456,0.15625,2.3320226992485744
6457,0.125,2.42795161156024
6458,0.125,2.2194447661142886
6459,0.125,2.0019350604577415
6460,0.125,2.171200893815743
6461,0.125,2.1426948831322243
6462,0.15625,1.6580082441226436
6463,0.125,1.5870955312227255
6464,0.15625,1.9397356352210915
6465,0.1875,2.235336872444266
6466,0.15625,2.415439141272228
6467,0.09375,1.8392870437529458
6468,0.21875,1.7602072239754443
6469,0.15625,1.9363257881919695
6470,0.09375,1.8875261107034749
6471,0.09375,2.132084799501653
6472,0.1875,2.1280353155408243
6473,0.21875,1.9221417717987659
6474,0.1875,1.471494476661685
6475,0.1875,1.4914842465734082
6476,0.21875,1.9462588838523596
6477,0.21875,1.8177856512250206
6478,0.21875,2.41036277630549
6479,0.0625,2.005770620771348
6480,0.3125,1.4503339525949803
6481,0.09375,1.8781670552520886
6482,0.15625,1.3836017703896606
6483,0.09375,1.948014355159041
6484,0.28125,1.0580357994098368
6485,0.125,2.0165805372492827
6486,0.03125,2.0000460566680003
6487,0.09375,1.776181320183785
6488,0.15625,2.049978139654006
6489,0.09375,2.5931334297718855
6490,0.09375,1.5775147686692004
6491,0.125,2.170807367607599
6492,0.15625,2.106334209019397
6493,0.1875,2.203336636384953
6494,0.125,1.7980078072124623
6495,0.15625,1.9738643291718314
6496,0.25,2.017673397402083
6497,0.125,1.9221417717987659
6498,0.15625,2.069341666934688
6499,0.15625,1.7636875785142005
6500,0.1875,2.112454506766432
6501,0.15625,2.082358417460949
6502,0.21875,1.8553573685371996
6503,0.15625,2.0346092472297888
6504,0.125,2.1982985248344153
6505,0.25,1.2386068648610118
6506,0.1875,1.99838357632587
6507,0.15625,2.3095722750120893
6508,0.09375,2.0271623602237625
6509,0.21875,1.647657303188196
6510,0.1875,1.740701775933032
6511,0.09375,1.9874896193779779
6512,0.21875,1.9199391217956365
6513,0.125,1.956432152186093
6514,0.125,1.8488870746701114
6515,0.1875,1.8467589443639048
6516,0.0625,2.363161694074701
6517,0.09375,2.334263620687018
6518,0.25,1.9539448742625516
6519,0.15625,1.8439137170494493
6520,0.0625,2.127964240148465
6521,0.125,1.959831937960876
6522,0.15625,1.6809904058398981
6523,0.15625,1.885890734367887
6524,0.125,2.089494894829783
6525,0.15625,2.233770554189695
6526,0.21875,1.4968727396389094
6527,0.25,1.5149078687657496
6528,0.28125,1.1628372018606965
6529,0.1875,2.098257402569911
6530,0.25,1.8872615936657189
6531,0.21875,2.109505268509122
6532,0.1875,1.8460735147149887
6533,0.25,1.7422253289503054
6534,0.125,2.114475152463653
6535,0.1875,2.0038311868991356
6536,0.21875,1.6083794083336813
6537,0.1875,1.5487095632883057
6538,0.03125,2.0953633805091654
6539,0.28125,1.6282457703471551
6540,0.21875,1.900117376213093
6541,0.15625,1.6642766371878552
6542,0.25,2.2280697171447583
6543,0.125,2.074386828078487
6544,0.125,2.355527439461187
6545,0.25,1.4099761079554405
6546,0.1875,1.948497263689286
6547,0.25,1.480714675890042
6548,0.34375,1.4329348873984555
6549,0.0625,2.1475375503890097
6550,0.09375,1.877097287319165
6551,0.3125,2.185376998323762
6552,0.3125,1.8120155243672076
6553,0.21875,1.870537794129539
6554,0.1875,1.9561587133221954
6555,0.1875,2.345982490437163
6556,0.15625,2.2752645396410136
6557,0.125,2.387705695581923
6558,0.125,2.1771519825989003
6559,0.21875,2.1588581596939513
6560,0.21875,1.7994698241000475
6561,0.09375,1.9414468160021752
6562,0.09375,2.1848067070470876
6563,0.125,1.8242898800239014
6564,0.21875,1.885407825837642
6565,0.125,2.4048240851103433
6566,0.21875,2.1452117576130063
6567,0.25,1.8836880843647577
6568,0.15625,2.0855294769506743
6569,0.125,2.098271003998034
6570,0.1875,1.7763828041505783
6571,0.1875,2.0230898392443613
6572,0.3125,2.1568165602915785
6573,0.25,1.932035471044361
6574,0.15625,1.8207838447623903
6575,0.1875,1.7434922636205432
6576,0.0625,2.2821614778451953
6577,0.15625,1.8836880843647577
6578,0.1875,1.6869487619732593
6579,0.15625,2.294979876442449
6580,0.1875,2.0755266515141524
6581,0.125,2.140484632632557
6582,0.125,2.405030547659049
6583,0.28125,1.3472640272399317
6584,0.15625,2.136136628091889
6585,0.125,2.404874815517723
6586,0.15625,2.226883119255393
6587,0.21875,2.2932407922351237
6588,0.21875,1.79273769004817
6589,0.15625,1.4079167015193703
6590,0.21875,2.3294666784309266
6591,0.0625,1.9455190465724272
6592,0.1875,1.6420680059741914
6593,0.125,2.2829245617570724
6594,0.125,1.9392138678440147
6595,0.15625,2.2545584935327865
6596,0.1875,1.7533370027960393
6597,0.0625,2.0384126407536423
6598,0.09375,2.2539248799300253
6599,0.1875,2.1697591944709806
6600,0.25,2.0993507924372388
6601,0.0625,2.2168633817049184
6602,0.0625,2.0143130237470244
6603,0.1875,1.7446340967973677
6604,0.1875,2.109505268509122
6605,0.09375,1.8710207026597838
6606,0.3125,1.8461163670525784
6607,0.09375,2.2694516836654
6608,0.15625,1.9299501746232313
6609,0.1875,2.058579232690642
6610,0.03125,2.1749548392894873
6611,0.1875,1.7763828041505783
6612,0.15625,2.3562831333198173
6613,0.1875,2.0011349675164976
6614,0.15625,2.4368136359264922
6615,0.09375,2.0388629157100207
6616,0.09375,2.28142188498345
6617,0.1875,1.3720562996182601
6618,0.21875,2.356893487744064
6619,0.15625,2.1765354770867122
6620,0.1875,1.7749171316789067
6621,0.125,2.0186268381196153
6622,0.21875,1.9335946771797015
6623,0.0625,2.0235692087963972
6624,0.21875,1.8138647230990763
6625,0.1875,2.193811243439206
6626,0.21875,1.9506155485551189
6627,0.15625,2.2227560972848437
6628,0.25,1.2694733034880934
6629,0.0625,1.8717061323086999
6630,0.25,2.0151704166944144
6631,0.125,2.1063501928893125
6632,0.21875,2.0019350604577415
6633,0.21875,2.0453301874818433
6634,0.125,2.280367690477548
6635,0.09375,1.8177856512250206
6636,0.1875,2.0135270850180573
6637,0.1875,1.8553573685371996
6638,0.15625,2.0453301874818433
6639,0.15625,2.092980605238485
6640,0.3125,2.2135276655848974
6641,0.15625,1.6208683829410993
6642,0.25,2.266390934657514
6643,0.125,2.0907667180366385
6644,0.1875,2.127316140337886
6645,0.25,1.8493699832003565
6646,0.21875,2.2784759788834696
6647,0.15625,1.6591376356900351
6648,0.03125,2.3996871845775276
6649,0.21875,2.0977017081279956
6650,0.15625,1.8909524521870926
6651,0.21875,1.9738351955064992
6652,0.15625,1.9650225544632525
6653,0.15625,1.613249678587262
6654,0.15625,2.053131622117376
6655,0.21875,1.6896943585313704
6656,0.09375,2.0881823656312317
6657,0.1875,1.8580085521910765
6658,0.125,2.069004813680037
6659,0.125,2.055252657044962
6660,0.15625,2.0851620494945706
6661,0.125,2.097415408087349
6662,0.28125,1.4206009360577534
6663,0.09375,2.1118064069558526
6664,0.21875,1.741549970416503
6665,0.15625,1.8717061323086999
6666,0.15625,1.922299399621047
6667,0.25,1.5275932312805558
6668,0.0625,2.392646298492112
6669,0.09375,2.2777363860217243
6670,0.1875,2.037644197071651
6671,0.125,1.8938661913591177
6672,0.15625,2.0230898392443613
6673,0.1875,2.4794814389378024
6674,0.09375,2.109061983920045
6675,0.0625,2.3489442349006766
6676,0.09375,1.905088580531066
6677,0.0625,1.9485263973546179
6678,0.1875,2.1931631436286265
6679,0.25,1.951948900117757
6680,0.15625,2.207373261942021
6681,0.125,2.2131726296569694
6682,0.21875,1.9988965876795712
